customer_id,age,gender,employment_status,employment_length_years,annual_income,monthly_income,total_debt,credit_card_debt,mortgage_debt,auto_loan_debt,debt_to_income_ratio,credit_score,num_open_accounts,num_credit_cards,credit_utilization,late_payments_last_2y,serious_delinquencies,num_credit_inquiries_last_6m,oldest_account_age_years,avg_account_age_years,loan_amount_requested,loan_purpose,loan_term_months,interest_rate_offered,default,loan_to_income_ratio,debt_to_credit_limit
CUST_04251,64,F,Employed,5,"500,000.00","41,666.00","41,748.00","41,748.00",0.00,0.00,0.083,728,5,2,0.278,0,0,1,37.4,23.7,150000,Education,60,0.102,0,0.3,0.278
CUST_04252,59,F,Employed,2.8,"500,000.00","41,666.00","351,206.84","35,704.00","315,502.00",0.00,0.702,679,5,5,0.238,3,0,1,23.8,12.3,150000,Education,72,0.11,1,0.3,0.238
CUST_04253,33,F,Employed,4.5,"500,000.00","41,666.00","316,221.76","18,555.00","297,666.00",0.00,0.632,850,5,3,0.124,1,0,2,9.5,7.8,116524,Home Improvement,48,0.073,0,0.233,0.124
CUST_04254,42,M,Employed,0.4,"500,000.00",,"354,568.67","10,749.00","321,401.00","22,418.00",0.709,833,5,6,0.072,0,0,1,23.3,19.6,124387,Auto,60,0.078,0,0.249,0.072
CUST_04255,25,M,Self-employed,1.3,"500,000.00","41,666.00","142,472.25","35,105.00","107,367.00",0.00,0.285,719,5,4,0.234,1,0,0,3.3,2.2,150000,Business,60,0.103,0,0.3,0.234
CUST_04256,48,F,Employed,4.9,"500,000.00","41,666.00","20,850.00","20,850.00",0.00,0.00,0.042,608,6,3,0.139,0,0,2,23.3,14.9,150000,Home Improvement,60,0.123,0,0.3,0.139
CUST_04257,64,M,Employed,5.1,"500,000.00","41,666.00","73,955.86","48,562.00",0.00,"25,393.00",0.148,790,8,2,0.324,0,0,1,28.9,21.1,69307,Other,48,0.074,0,0.139,0.324
CUST_04258,39,M,Employed,6.4,"500,000.00",,"213,875.31","27,230.00","161,117.00","25,527.00",0.428,759,3,4,0.182,0,0,0,17,9,150000,Home Improvement,48,0.096,0,0.3,0.182
CUST_04259,34,M,Unemployed,0,"500,000.00","41,666.00","30,297.00","30,297.00",0.00,0.00,0.061,748,11,3,0.202,0,0,0,10.5,7.7,42538,Business,36,0.077,0,0.085,0.202
CUST_04260,33,F,Employed,8.2,"500,000.00","41,666.00","40,805.39","28,403.00",0.00,"12,402.00",0.082,850,6,2,0.189,1,0,0,11.1,6.9,150000,Home Improvement,48,0.08,0,0.3,0.189
CUST_04261,46,F,Part-time,0,"500,000.00","41,666.00","16,440.00","16,440.00",0.00,0.00,0.033,773,11,2,0.11,0,0,1,20.5,16.3,72607,Auto,36,0.078,0,0.145,0.11
CUST_04262,55,F,Employed,14.5,"500,000.00","41,666.00","349,192.31","27,669.00","315,510.00","6,013.00",0.698,660,7,1,0.184,1,0,2,23.8,12.4,150000,Home Improvement,36,0.114,1,0.3,0.184
CUST_04263,70,F,Self-employed,10.9,"500,000.00","41,666.00","295,926.95","40,393.00","255,533.00",0.00,0.592,843,4,3,0.269,0,0,2,30.7,23.3,106392,Debt Consolidation,72,0.073,1,0.213,0.269
CUST_04264,25,F,Unemployed,0,"500,000.00","41,666.00","43,935.01","6,605.00",0.00,"37,330.00",0.088,,6,2,0.044,0,0,0,7,6,150000,Debt Consolidation,36,0.1,0,0.3,0.044
CUST_04265,70,F,Retired,8.9,"500,000.00","41,666.00","19,259.00","19,259.00",0.00,0.00,0.039,753,5,4,0.128,1,1,0,29.7,25.9,150000,Home Improvement,48,0.097,1,0.3,0.128
CUST_04266,49,F,Employed,9.2,"500,000.00","41,666.00","65,288.73","34,199.00",0.00,"31,089.00",0.131,850,9,5,0.228,2,0,0,19.4,14.5,150000,Auto,60,0.08,0,0.3,0.228
CUST_04267,63,M,Retired,2,"500,000.00","41,666.00","96,360.21","87,210.00",0.00,"9,150.00",0.193,850,4,1,0.581,0,0,1,33,18.5,150000,Debt Consolidation,60,0.08,1,0.3,0.581
CUST_04268,58,M,Self-employed,4.9,"500,000.00","41,666.00","57,210.00","57,210.00",0.00,0.00,0.114,802,10,5,0.381,0,0,1,22.7,18.2,150000,Debt Consolidation,36,0.088,0,0.3,0.381
CUST_04269,47,F,Employed,0,"500,000.00","41,666.00","94,082.24","67,497.00",0.00,"26,585.00",0.188,850,6,2,0.45,0,0,1,21.3,12.4,150000,Home Improvement,60,0.08,0,0.3,0.45
CUST_04270,46,M,Employed,0,"500,000.00","41,666.00","155,484.24","75,061.00","80,423.00",0.00,0.311,850,6,1,0.5,0,0,0,14.8,8.7,150000,Education,60,0.08,0,0.3,0.5
CUST_04271,52,F,Employed,3.5,"500,000.00","41,666.00","26,146.00","26,146.00",0.00,0.00,0.052,850,4,5,0.174,2,0,3,22.3,11.9,150000,Other,48,0.08,0,0.3,0.174
CUST_04272,43,F,Self-employed,5.3,"500,000.00","41,666.00","439,025.96","65,805.00","373,220.00",0.00,0.878,742,9,2,0.439,0,0,0,20.9,18.4,150000,Home Improvement,36,0.099,0,0.3,0.439
CUST_04273,44,F,Employed,9.6,"500,000.00","41,666.00","133,477.73","23,825.00","109,652.00",0.00,0.267,703,8,4,0.159,2,0,1,23.6,13,150000,Home Improvement,60,0.106,0,0.3,0.159
CUST_04274,19,F,Student,0,"500,000.00","41,666.00","31,018.62","19,328.00",0.00,"11,690.00",0.062,746,1,4,0.129,2,0,1,1,0.7,89005,Home Improvement,36,0.086,0,0.178,0.129
CUST_04275,56,M,Employed,5.8,"500,000.00","41,666.00","43,388.71","36,979.00",0.00,"6,409.00",0.087,703,8,4,0.247,0,0,0,21.9,11,147971,Debt Consolidation,36,0.106,0,0.296,0.247
CUST_04276,36,M,Employed,8,"500,000.00","41,666.00","14,438.00","14,438.00",0.00,0.00,0.029,655,9,3,0.096,0,0,2,14.6,12.5,150000,Business,36,0.114,0,0.3,0.096
CUST_04277,65,F,Retired,26.1,"500,000.00","41,666.00","27,798.00","27,798.00",0.00,0.00,0.056,766,10,4,0.185,0,0,0,24.3,13,150000,Home Improvement,60,0.095,0,0.3,0.185
CUST_04278,63,M,Employed,5.6,"500,000.00","41,666.00","298,583.30","41,404.00","257,179.00",0.00,0.597,850,5,4,,1,0,0,40.8,24.4,130025,Home Improvement,48,0.076,1,0.26,0.276
CUST_04279,40,M,Employed,2.4,"500,000.00","41,666.00","11,163.00","11,163.00",0.00,0.00,0.022,850,7,6,0.074,0,0,3,12.1,6.1,150000,Education,24,0.08,0,0.3,0.074
CUST_04280,56,F,Employed,1.1,"500,000.00","41,666.00","4,529.00","4,529.00",0.00,0.00,0.009,786,6,3,0.03,0,0,0,23.2,15,76250,Debt Consolidation,48,0.077,0,0.152,0.03
CUST_04281,54,F,Employed,4.6,"500,000.00","41,666.00","145,161.73","22,447.00","122,714.00",0.00,0.29,631,6,2,0.15,1,1,0,24.5,15,150000,Home Improvement,48,0.119,0,0.3,0.15
CUST_04282,39,F,Part-time,0,"500,000.00","41,666.00","42,308.00","42,308.00",0.00,0.00,0.085,825,8,2,0.282,2,0,0,18.3,12.1,150000,Business,60,0.084,1,0.3,0.282
CUST_04283,57,F,Employed,2,"500,000.00","41,666.00","371,576.70","35,490.00","336,086.00",0.00,0.743,813,6,3,0.237,0,0,3,22,13,150000,Other,72,0.087,0,0.3,0.237
CUST_04284,70,M,Self-employed,0.6,"500,000.00","41,666.00","31,978.00","31,978.00",0.00,0.00,0.064,850,8,2,0.213,0,0,1,35.3,25.2,150000,Business,24,0.08,0,0.3,0.213
CUST_04285,66,F,Retired,5.4,"500,000.00","41,666.00","92,982.00","92,982.00",0.00,0.00,0.186,778,8,2,0.62,0,0,2,26.9,20.4,150000,Home Improvement,60,0.093,0,0.3,0.62
CUST_04286,30,M,Employed,2.4,"500,000.00","41,666.00","274,328.00","20,608.00","253,719.00",0.00,0.549,810,5,2,0.137,0,0,0,12,6.9,150000,Home Improvement,60,0.087,0,0.3,0.137
CUST_04287,54,F,Self-employed,3.3,"500,000.00","41,666.00","219,755.14","25,941.00","193,814.00",0.00,0.44,740,5,2,0.173,0,0,2,25.4,15.9,150000,Home Improvement,60,0.099,0,0.3,0.173
CUST_04288,62,M,Retired,12.4,"500,000.00","41,666.00","33,437.35","22,436.00",0.00,"11,001.00",0.067,783,5,2,0.15,1,0,2,30.2,17.3,150000,Debt Consolidation,36,0.092,0,0.3,0.15
CUST_04289,38,F,Self-employed,0,"500,000.00","41,666.00","22,498.00","22,498.00",0.00,0.00,0.045,774,8,1,0.15,0,0,0,9.9,7.4,129064,Debt Consolidation,48,0.089,0,0.258,0.15
CUST_04290,65,F,Employed,0.2,"500,000.00","41,666.00","44,482.28","14,136.00",0.00,"30,346.00",0.089,665,7,2,0.094,0,0,0,36,27.7,149941,Debt Consolidation,36,0.113,0,0.3,0.094
CUST_04291,37,F,Employed,2.4,"500,000.00","41,666.00","57,240.00","57,240.00",0.00,0.00,0.114,850,8,4,0.382,0,0,0,15,7.8,73582,Auto,36,0.065,0,0.147,0.382
CUST_04292,42,F,Self-employed,0.2,"500,000.00","41,666.00","425,493.65","118,365.00","307,128.00",0.00,0.851,850,7,4,0.789,1,1,2,18.5,9.8,150000,Business,36,0.08,1,0.3,0.789
CUST_04293,37,M,Employed,2,"500,000.00",,"67,388.38","45,120.00",0.00,"22,268.00",0.135,778,6,2,,1,0,0,19,14.2,150000,Debt Consolidation,48,0.093,0,0.3,0.301
CUST_04294,35,M,Unemployed,0,"500,000.00","41,666.00","51,130.00","51,130.00",0.00,0.00,0.102,773,8,2,0.341,0,0,1,9.2,7.8,150000,Other,48,0.094,1,0.3,0.341
CUST_04295,52,F,Employed,0.5,"500,000.00","41,666.00","209,311.77","36,699.00","172,612.00",0.00,0.419,716,11,5,0.245,0,0,0,19.7,11.4,150000,Business,36,0.104,0,0.3,0.245
CUST_04296,31,F,Employed,5,"500,000.00","41,666.00","88,260.65","22,430.00","50,656.00","15,174.00",0.177,699,10,3,0.15,0,0,1,10,6.8,150000,Business,36,0.107,0,0.3,0.15
CUST_04297,43,F,Employed,,"500,000.00","41,666.00","97,654.25","16,357.00","81,297.00",0.00,0.195,764,5,3,0.109,0,0,0,20.5,11.5,150000,Business,48,0.095,0,0.3,0.109
CUST_04298,52,M,Part-time,,"500,000.00","41,666.00","10,398.00","10,398.00",0.00,0.00,0.021,850,4,0,0.069,0,0,1,27.6,18,113691,Home Improvement,36,0.073,0,0.227,0.069
CUST_04299,37,F,Employed,6.4,"500,000.00","41,666.00","119,123.17","48,206.00","70,917.00",0.00,0.238,766,9,1,,1,0,1,19,16.1,46965,Business,12,0.074,0,0.094,0.321
CUST_04300,69,M,Retired,2.9,"500,000.00","41,666.00","34,253.00","34,253.00",0.00,0.00,0.069,692,4,3,0.228,0,1,0,34,21.6,150000,Auto,48,0.108,0,0.3,0.228
CUST_04301,44,F,Employed,0.7,"500,000.00","41,666.00","164,791.94","37,906.00","126,885.00",0.00,0.33,776,4,3,0.253,1,0,0,15.9,10.1,150000,Home Improvement,48,0.093,0,0.3,0.253
CUST_04302,70,M,Employed,2.1,"500,000.00","41,666.00","424,741.51","24,963.00","368,590.00","31,188.00",0.849,763,13,1,0.166,0,0,1,29.2,18,150000,Home Improvement,24,0.095,0,0.3,0.166
CUST_04303,30,F,Employed,8.2,"500,000.00","41,666.00","45,201.98","23,534.00",0.00,"21,667.00",0.09,762,5,4,0.157,1,0,1,12,7.3,150000,Other,60,0.096,0,0.3,0.157
CUST_04304,53,M,Employed,2.8,"500,000.00","41,666.00","84,711.00","84,711.00",0.00,0.00,0.169,850,10,4,0.565,0,0,1,30.4,24,117531,Home Improvement,48,0.074,0,0.235,0.565
CUST_04305,49,F,Employed,2.1,"500,000.00","41,666.00","158,563.11","24,923.00","115,910.00","17,729.00",0.317,850,7,3,0.166,1,0,0,22.8,19.8,150000,Home Improvement,36,0.08,1,0.3,0.166
CUST_04306,41,M,Employed,20.5,"500,000.00","41,666.00","30,675.79","22,967.00",0.00,"7,708.00",0.061,647,10,1,0.153,1,0,0,21,15.3,150000,Debt Consolidation,72,0.116,0,0.3,0.153
CUST_04307,47,M,Employed,4,"500,000.00","41,666.00","21,470.00","21,470.00",0.00,0.00,0.043,850,4,6,0.143,1,0,1,14.9,13.4,119109,Auto,36,0.074,0,0.238,0.143
CUST_04308,56,F,Employed,10.2,"500,000.00","41,666.00","341,140.60","86,538.00","254,602.00",0.00,0.682,850,6,2,0.577,0,0,0,32.7,20.6,150000,Home Improvement,36,0.08,0,0.3,0.577
CUST_04309,59,M,Employed,13.5,"500,000.00","41,666.00","83,656.08","74,517.00",0.00,"9,139.00",0.167,850,6,4,0.497,0,0,1,22.4,15.7,150000,Home Improvement,24,0.08,0,0.3,0.497
CUST_04310,45,F,Employed,7.2,"500,000.00","41,666.00","412,199.33","72,652.00","325,077.00","14,469.00",0.824,690,6,4,0.484,0,0,2,27,15.8,150000,Home Improvement,48,0.108,0,0.3,0.484
CUST_04311,53,M,Employed,1.4,"500,000.00","41,666.00","342,005.99","18,959.00","308,577.00","14,469.00",0.684,850,8,8,0.126,0,0,0,25.3,20.4,65217,Business,48,0.063,0,0.13,0.126
CUST_04312,36,F,Employed,7.4,"500,000.00","41,666.00","213,765.62","36,757.00","164,606.00","12,402.00",0.428,725,4,2,0.245,1,0,2,17.9,15.1,28942,Debt Consolidation,60,0.078,0,0.058,0.245
CUST_04313,59,M,Self-employed,5.1,"500,000.00","41,666.00","243,068.84","17,893.00","216,602.00","8,572.00",0.486,844,4,3,0.119,1,0,0,25.8,13.7,150000,Debt Consolidation,60,0.081,0,0.3,0.119
CUST_04314,70,M,Retired,2,"500,000.00","41,666.00","45,199.00","45,199.00",0.00,0.00,0.09,850,7,1,0.301,0,0,2,26.2,13.9,150000,Home Improvement,48,0.08,0,0.3,0.301
CUST_04315,61,F,Retired,12.9,"500,000.00","41,666.00","96,774.09","70,172.00",0.00,"26,602.00",0.194,685,8,6,0.468,1,0,1,24.7,16,150000,Business,48,0.109,0,0.3,0.468
CUST_04316,37,M,Employed,2.9,"500,000.00","41,666.00","43,164.00","43,164.00",0.00,0.00,0.086,732,10,2,0.288,1,0,4,15.8,8.4,79298,Education,24,0.087,0,0.159,0.288
CUST_04317,34,M,Employed,14.6,"500,000.00","41,666.00","110,037.61","33,405.00","76,632.00",0.00,0.22,611,8,2,0.223,0,0,0,16,13,150000,Debt Consolidation,24,0.122,0,0.3,0.223
CUST_04318,70,F,Employed,,"500,000.00","41,666.00","117,213.66","32,858.00","84,355.00",0.00,0.234,802,5,1,0.219,1,0,0,38.7,26.1,113562,Education,60,0.081,0,0.227,0.219
CUST_04319,70,F,Retired,11.4,"500,000.00","41,666.00","24,716.00","24,716.00",0.00,0.00,0.049,850,7,2,0.165,0,0,0,31.6,20.6,135417,Home Improvement,60,0.077,0,0.271,0.165
CUST_04320,59,M,Employed,15.5,"500,000.00","41,666.00","86,495.47","64,305.00",0.00,"22,190.00",0.173,850,7,1,0.429,1,0,0,20.5,12.8,57781,Home Improvement,48,0.062,0,0.116,0.429
CUST_04321,70,F,Employed,20.6,"500,000.00","41,666.00","144,822.48","8,408.00","136,414.00",0.00,0.29,850,12,1,0.056,1,0,1,33.7,24.1,150000,Business,48,0.08,0,0.3,0.056
CUST_04322,46,F,Self-employed,3,"500,000.00","41,666.00","81,120.00","81,120.00",0.00,0.00,0.162,803,5,2,0.541,0,1,3,18.6,15.6,150000,Home Improvement,36,0.088,0,0.3,0.541
CUST_04323,59,M,Self-employed,0.6,"500,000.00","41,666.00","32,223.00","32,223.00",0.00,0.00,0.064,,5,3,0.215,0,0,1,23.5,17.7,30269,Business,60,0.059,0,0.061,0.215
CUST_04324,69,F,Employed,15.1,"500,000.00","41,666.00","171,591.88","41,877.00","102,491.00","27,223.00",0.343,747,10,1,0.279,0,0,2,27.6,24,150000,Home Improvement,36,0.098,0,0.3,0.279
CUST_04325,43,F,Employed,0,"500,000.00","41,666.00","48,312.87","26,706.00",0.00,"21,606.00",0.097,,7,2,0.178,0,0,2,19.3,14.5,150000,Home Improvement,60,0.107,0,0.3,0.178
CUST_04326,54,M,Part-time,0,"500,000.00","41,666.00","74,810.57","48,674.00",0.00,"26,136.00",0.15,626,10,1,0.324,1,0,1,19.3,17.1,69285,Home Improvement,24,0.103,0,0.139,0.324
CUST_04327,66,M,Self-employed,4.4,"500,000.00","41,666.00","26,299.00","26,299.00",0.00,0.00,0.053,812,8,4,0.175,0,0,1,28.3,23.9,150000,Debt Consolidation,48,0.087,0,0.3,0.175
CUST_04328,34,M,Employed,2.6,"500,000.00",,"94,747.88","21,054.00","73,693.00",0.00,0.189,848,8,4,0.14,0,1,1,9.6,5.8,150000,Medical,72,0.08,1,0.3,0.14
CUST_04329,41,F,Unemployed,0,"500,000.00","41,666.00","40,593.66","5,461.00",0.00,"35,132.00",0.081,788,8,3,0.036,0,0,1,11.8,8.9,150000,Business,36,0.091,0,0.3,0.036
CUST_04330,65,M,Retired,,"500,000.00","41,666.00","38,286.00","38,286.00",0.00,0.00,0.077,742,9,4,0.255,0,0,1,24.3,12.9,150000,Debt Consolidation,12,0.099,0,0.3,0.255
CUST_04331,50,F,Self-employed,2.2,"500,000.00","41,666.00","188,259.16","40,569.00","140,864.00","6,825.00",0.377,850,7,1,0.27,0,0,1,32,27.5,150000,Home Improvement,60,0.08,0,0.3,0.27
CUST_04332,48,F,Employed,4.2,"500,000.00","41,666.00","294,290.17","57,124.00","237,166.00",0.00,0.589,763,9,0,,0,0,0,16.5,13.9,150000,Business,36,0.095,0,0.3,0.381
CUST_04333,46,M,Employed,6.8,"500,000.00","41,666.00","192,805.57","44,554.00","123,687.00","24,563.00",0.386,833,11,3,0.297,1,0,1,28,17.6,150000,Home Improvement,36,0.083,0,0.3,0.297
CUST_04334,68,F,Retired,3,"500,000.00","41,666.00","78,607.00","78,607.00",0.00,0.00,0.157,831,11,1,0.524,1,1,0,33.4,18.3,150000,Home Improvement,36,0.083,1,0.3,0.524
CUST_04335,35,F,Employed,4.6,"500,000.00","41,666.00","185,016.68","36,626.00","148,390.00",0.00,0.37,838,6,3,0.244,0,0,0,8.7,7.5,98492,Debt Consolidation,48,0.072,0,0.197,0.244
CUST_04336,40,M,Employed,1.5,"500,000.00",,"23,785.00","23,785.00",0.00,0.00,0.048,,6,3,0.159,1,0,0,21.5,11.7,91588,Home Improvement,24,0.073,0,0.183,0.159
CUST_04337,31,F,Employed,2.3,"500,000.00","41,666.00","374,772.75","21,244.00","338,219.00","15,309.00",0.75,744,8,7,0.142,0,0,0,13,6.8,150000,Home Improvement,48,0.099,0,0.3,0.142
CUST_04338,42,F,Self-employed,0.6,"500,000.00","41,666.00","72,266.39","60,421.00",0.00,"11,845.00",0.145,580,9,1,0.403,1,0,0,19.2,15.1,128146,Debt Consolidation,24,0.123,0,0.256,0.403
CUST_04339,49,M,Unemployed,0,"500,000.00","41,666.00","45,622.82","30,931.00",0.00,"14,691.00",0.091,,4,4,0.206,1,0,1,22.5,19.1,150000,Home Improvement,60,0.089,0,0.3,0.206
CUST_04340,27,M,Employed,5.3,"500,000.00",,"37,586.00","37,586.00",0.00,0.00,0.075,686,6,5,0.251,0,0,1,9,6.7,150000,Home Improvement,48,0.109,0,0.3,0.251
CUST_04341,36,M,Unemployed,,"500,000.00","41,666.00","64,081.00","64,081.00",0.00,0.00,0.128,718,7,4,0.427,0,0,2,17.4,12.4,15179,Home Improvement,60,0.076,0,0.03,0.427
CUST_04342,50,M,Employed,0,"500,000.00","41,666.00","333,290.72","20,425.00","312,865.00",0.00,0.667,747,8,4,0.136,3,0,0,18.8,12.9,150000,Home Improvement,60,0.098,0,0.3,0.136
CUST_04343,54,M,Unemployed,0,"500,000.00","41,666.00","103,317.42","67,935.00",0.00,"35,382.00",0.207,799,7,3,0.453,0,0,0,20.6,15.3,150000,Auto,60,0.089,0,0.3,0.453
CUST_04344,70,F,Retired,2.4,"500,000.00",,"40,769.80","5,651.00",0.00,"35,118.00",0.082,832,8,3,0.038,0,0,0,35.2,22.5,27316,Home Improvement,48,0.059,0,0.055,0.038
CUST_04345,57,F,Unemployed,0,"500,000.00","41,666.00","37,604.41","28,475.00",0.00,"9,129.00",0.075,786,6,8,0.19,0,0,1,20.2,16.1,150000,Business,60,0.091,0,0.3,0.19
CUST_04346,44,M,Self-employed,3.5,"500,000.00","41,666.00","84,324.71","23,562.00","60,762.00",0.00,0.169,850,5,5,0.157,1,0,0,17.9,14.2,24426,Home Improvement,48,0.055,0,0.049,0.157
CUST_04347,49,M,Employed,0,"500,000.00","41,666.00","128,150.71","50,058.00","78,092.00",0.00,0.256,810,7,3,0.334,0,0,1,19.6,12.4,150000,Other,48,0.087,0,0.3,0.334
CUST_04348,49,M,Employed,6,"500,000.00","41,666.00","427,685.51","52,813.00","374,872.00",0.00,0.855,842,4,2,0.352,1,0,2,18.6,15.5,150000,Other,36,0.081,0,0.3,0.352
CUST_04349,40,M,Part-time,0,"500,000.00",,"64,835.09","28,583.00",0.00,"36,252.00",0.13,761,6,2,0.191,1,1,3,11.3,5.8,150000,Business,36,0.096,0,0.3,0.191
CUST_04350,51,M,Unemployed,,"500,000.00","41,666.00","75,760.63","44,690.00",0.00,"31,070.00",0.152,642,5,2,0.298,2,0,0,24.1,15.9,91436,Other,36,0.105,0,0.183,0.298
CUST_04351,40,M,Employed,3.1,"500,000.00","41,666.00","179,037.34","2,515.00","176,522.00",0.00,0.358,786,9,2,0.017,0,0,0,19.8,17.1,150000,Business,24,0.091,0,0.3,0.017
CUST_04352,51,F,Employed,0.1,"500,000.00","41,666.00","92,602.76","34,392.00","58,210.00",0.00,0.185,850,7,0,0.229,0,0,1,27,20.4,119928,Other,36,0.074,0,0.24,0.229
CUST_04353,46,M,Self-employed,2,"500,000.00","41,666.00","217,335.04","30,732.00","186,603.00",0.00,0.435,730,10,3,0.205,0,0,0,23.8,14.7,76168,Medical,36,0.086,0,0.152,0.205
CUST_04354,44,F,Part-time,0,"500,000.00","41,666.00","15,254.00","15,254.00",0.00,0.00,0.031,783,5,3,,0,0,0,24.1,21.6,148443,Home Improvement,36,0.092,0,0.297,0.102
CUST_04355,44,M,Employed,2.7,"500,000.00","41,666.00","349,263.02","31,712.00","317,551.00",0.00,0.699,738,12,4,0.211,0,0,1,13.1,9,150000,Home Improvement,36,0.1,1,0.3,0.211
CUST_04356,60,M,Part-time,0,"500,000.00","41,666.00","16,109.00","16,109.00",0.00,0.00,0.032,620,6,5,,1,1,2,26.3,16.1,150000,Business,48,0.121,1,0.3,0.107
CUST_04357,58,F,Employed,0.6,"500,000.00","41,666.00","23,492.00","23,492.00",0.00,0.00,0.047,850,5,0,0.157,0,0,1,21.4,12.8,150000,Debt Consolidation,24,0.08,0,0.3,0.157
CUST_04358,43,M,Part-time,0,"500,000.00","41,666.00","31,907.00","31,907.00",0.00,0.00,0.064,733,4,3,0.213,1,0,1,25,14.2,150000,Debt Consolidation,36,0.101,1,0.3,0.213
CUST_04359,59,F,Self-employed,1.2,"500,000.00","41,666.00","441,808.29","69,833.00","365,829.00","6,146.00",0.884,760,6,4,0.466,0,0,3,22.9,19.7,150000,Business,60,0.096,1,0.3,0.466
CUST_04360,46,M,Employed,,"500,000.00",,"360,769.86","34,024.00","295,227.00","31,518.00",0.722,,6,3,0.227,2,0,0,15.5,9.2,150000,Business,36,0.108,1,0.3,0.227
CUST_04361,46,F,Employed,3.9,"500,000.00","41,666.00","166,753.96","21,277.00","145,476.00",0.00,0.334,850,7,3,0.142,0,0,1,22.4,17.4,150000,Medical,36,0.08,0,0.3,0.142
CUST_04362,40,F,Employed,11.3,"500,000.00","41,666.00","417,995.09","22,591.00","395,404.00",0.00,0.836,850,9,2,0.151,0,0,1,12.5,10.6,133428,Debt Consolidation,48,0.077,0,0.267,0.151
CUST_04363,70,M,Retired,7.5,"500,000.00","41,666.00","33,249.00","33,249.00",0.00,0.00,0.066,850,9,3,0.222,1,0,3,28.5,21,150000,Business,48,0.08,1,0.3,0.222
CUST_04364,70,M,Self-employed,0.2,"500,000.00","41,666.00","129,347.23","26,214.00","103,133.00",0.00,0.259,850,5,2,0.175,0,0,1,25.6,21.1,150000,Home Improvement,60,0.08,0,0.3,0.175
CUST_04365,38,F,Self-employed,0.4,"500,000.00","41,666.00","232,871.30","48,376.00","178,969.00","5,525.00",0.466,782,12,3,0.323,0,0,0,20,15.4,150000,Home Improvement,72,0.092,0,0.3,0.323
CUST_04366,42,M,Employed,2.8,"500,000.00","41,666.00","86,504.90","65,581.00",0.00,"20,923.00",0.173,793,7,4,0.437,2,0,1,16.4,11.8,150000,Home Improvement,48,0.09,0,0.3,0.437
CUST_04367,53,F,Part-time,,"500,000.00","41,666.00","43,643.19","29,523.00",0.00,"14,120.00",0.087,722,5,1,0.197,0,0,1,21.9,18.9,150000,Business,24,0.103,0,0.3,0.197
CUST_04368,56,M,Employed,1.4,"500,000.00","41,666.00","47,760.00","47,760.00",0.00,0.00,0.096,750,7,5,0.318,1,0,0,19.6,15.4,150000,Home Improvement,48,0.098,0,0.3,0.318
CUST_04369,34,M,Unemployed,0,"500,000.00",,"27,334.00","27,334.00",0.00,0.00,0.055,,8,3,0.182,1,0,2,15.2,10.8,49982,Debt Consolidation,60,0.077,0,0.1,0.182
CUST_04370,36,M,Unemployed,0,"500,000.00","41,666.00","97,928.43","73,900.00",0.00,"24,028.00",0.196,706,7,2,0.493,1,0,1,10.3,8.7,45991,Home Improvement,48,0.085,0,0.092,0.493
CUST_04371,21,F,Part-time,0,"500,000.00",,"55,928.00","55,928.00",0.00,0.00,0.112,,3,3,0.373,2,1,1,3,1.5,119264,Business,48,0.092,1,0.239,0.373
CUST_04372,56,M,Employed,7.3,"500,000.00","41,666.00","181,315.74","6,691.00","174,624.00",0.00,0.363,769,10,2,0.045,0,0,0,19.9,17.3,150000,Home Improvement,24,0.094,0,0.3,0.045
CUST_04373,30,M,Employed,5.3,"500,000.00","41,666.00","232,498.46","10,327.00","222,171.00",0.00,0.465,702,7,4,0.069,2,0,1,7.5,6.4,150000,Home Improvement,48,0.106,0,0.3,0.069
CUST_04374,38,F,Employed,1.6,"500,000.00","41,666.00","6,357.00","6,357.00",0.00,0.00,0.013,772,7,4,0.042,0,0,2,20,17,150000,Business,48,0.094,0,0.3,0.042
CUST_04375,62,M,Retired,22.9,"500,000.00","41,666.00","21,478.00","21,478.00",0.00,0.00,0.043,850,15,1,,0,0,2,28.9,16.5,114395,Business,48,0.073,0,0.229,0.143
CUST_04376,61,M,Retired,4.4,"500,000.00","41,666.00","68,334.08","34,548.00",0.00,"33,786.00",0.137,850,9,1,0.23,0,0,1,24.6,14,150000,Debt Consolidation,60,0.08,0,0.3,0.23
CUST_04377,70,M,Employed,0,"500,000.00","41,666.00","80,866.00","80,866.00",0.00,0.00,0.162,701,8,4,0.539,0,0,0,30,21.4,150000,Business,36,0.106,0,0.3,0.539
CUST_04378,70,F,Retired,1.4,"500,000.00",,"44,184.92","37,502.00",0.00,"6,682.00",0.088,850,6,3,0.25,0,0,1,42.1,26.2,150000,Home Improvement,36,0.08,0,0.3,0.25
CUST_04379,70,F,Retired,0,"500,000.00","41,666.00","54,640.00","54,640.00",0.00,0.00,0.109,843,5,6,0.364,0,0,1,28,19.2,150000,Home Improvement,12,0.081,0,0.3,0.364
CUST_04380,42,M,Employed,5.9,"500,000.00","41,666.00","153,378.29","46,765.00","90,518.00","16,094.00",0.307,825,6,3,0.312,0,0,1,16.7,9,150000,Home Improvement,60,0.084,0,0.3,0.312
CUST_04381,39,M,Employed,1.8,"500,000.00","41,666.00","336,074.30","50,292.00","264,753.00","21,029.00",0.672,810,5,0,0.335,0,0,1,21,13.6,150000,Home Improvement,36,0.087,1,0.3,0.335
